,Unnamed: 0,Unnamed: 0.1,Source,Target,Travel_time,Demand,Demand_per_minute,Routes,|V|,v_0,v_1,v_2,v_3,v_4,v_5,v_6,v_7,v_8,v_9,v_10,v_11,v_12,v_13,v_14
1312,1312,1114,5,13,21.0,4460.0,212.3809523809524,5-7-14-6-9-13*,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1313,1313,1120,5,13,25.0,5620.0,224.8,5-7-14-6-9-12-13*,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
1314,1314,1123,5,13,25.0,6020.0,240.8,5-14-7-9-10-12-13*,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
1315,1315,1119,5,13,24.0,6020.0,250.8333333333333,5-14-6-9-10-12-13*,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
1316,1316,1117,5,13,22.0,6020.0,273.6363636363636,5-7-9-10-12-13*,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
1317,1317,1122,5,13,25.0,7300.0,292.0,5-7-14-6-9-10-12-13*,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
1318,1318,1132,5,14,3.0,0.0,0.0,5-14*,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1319,1319,1133,5,14,4.0,200.0,50.0,5-7-14*,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1320,1320,1140,5,14,49.0,7240.0,147.7551020408163,5-3-11-10-12-9-7-14*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
1321,1321,1135,5,14,39.0,5840.0,149.74358974358975,5-3-11-10-9-7-14*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
1322,1322,1138,5,14,48.0,7240.0,150.83333333333334,5-3-11-10-12-9-6-14*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
1323,1323,1134,5,14,38.0,5840.0,153.68421052631578,5-3-11-10-9-6-14*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
1332,1332,1892,5,14,19.0,4020.0,211.57894736842098,5-7-9-6-14*,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1333,1333,1164,6,7,4.0,100.0,25.0,6-14-7*,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1334,1334,1165,6,7,7.0,500.0,71.42857142857143,6-14-5-7*,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1335,1335,1166,6,7,15.0,1860.0,124.0,6-9-7*,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1336,1336,1167,6,8,10.0,30.0,3.0,6-14-8*,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1337,1337,1168,6,8,25.0,2200.0,88.0,6-9-7-14-8*,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
1338,1338,1169,6,8,28.0,4420.0,157.85714285714286,6-9-7-5-14-8*,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
1339,1339,1170,6,9,7.0,880.0,125.71428571428572,6-9*,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1340,1340,1171,6,9,12.0,1860.0,155.0,6-14-7-9*,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1341,1341,1356,6,9,44.0,7240.0,164.54545454545453,6-14-5-3-11-10-12-9*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
1342,1342,1352,6,9,34.0,5840.0,171.7647058823529,6-14-5-3-11-10-9*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
1352,1352,1353,6,9,35.0,7210.0,206.0,6-14-7-5-3-11-10-9*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
1359,1359,1351,6,9,15.0,4020.0,268.0,6-14-5-7-9*,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1360,1360,1457,6,10,29.0,1020.0,35.172413793103445,6-14-5-3-11-10*,6.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
1361,1361,1460,6,10,30.0,1510.0,50.33333333333334,6-14-7-5-3-11-10*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
1363,1363,1461,6,10,33.0,2580.0,78.18181818181819,6-14-5-2-1-3-11-10*,8.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
1366,1366,1174,6,10,22.0,3360.0,152.72727272727272,6-9-12-10*,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1367,1367,1465,6,10,44.0,7210.0,163.86363636363637,6-9-7-14-5-3-11-10*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
1368,1368,1176,6,10,27.0,4430.0,164.0740740740741,6-14-7-9-12-10*,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1369,1369,1178,6,10,41.0,7210.0,175.85365853658539,6-9-7-5-3-11-10*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
1370,1370,1175,6,10,22.0,3890.0,176.8181818181818,6-9-13-12-10*,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
1371,1371,1172,6,10,12.0,2150.0,179.16666666666663,6-9-10*,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1372,1372,1177,6,10,27.0,4970.0,184.0740740740741,6-14-7-9-13-12-10*,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
1374,1374,1173,6,10,17.0,3200.0,188.2352941176471,6-14-7-9-10*,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1376,1376,1458,6,10,30.0,6740.0,224.66666666666663,6-14-5-7-9-12-10*,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1377,1377,1459,6,10,30.0,7300.0,243.3333333333333,6-14-5-7-9-13-12-10*,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
1378,1378,1456,6,10,20.0,5480.0,274.0,6-14-5-7-9-10*,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1379,1379,1179,6,11,19.0,600.0,31.578947368421048,6-14-5-3-11*,5.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1380,1380,1180,6,11,20.0,1020.0,51.0,6-14-7-5-3-11*,6.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1381,1381,1585,6,11,30.0,2520.0,84.0,6-14-5-2-1-4-3-11*,8.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1382,1382,1182,6,11,23.0,2080.0,90.43478260869566,6-14-5-2-1-3-11*,7.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1384,1384,1183,6,11,24.0,2860.0,119.16666666666669,6-14-7-5-2-1-3-11*,8.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1385,1385,1181,6,11,22.0,2820.0,128.1818181818182,6-9-10-11*,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
1386,1386,1186,6,11,32.0,4170.0,130.3125,6-9-12-10-11*,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
1387,1387,1587,6,11,37.0,5260.0,142.16216216216216,6-14-7-9-12-10-11*,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
1388,1388,1584,6,11,27.0,3890.0,144.0740740740741,6-14-7-9-10-11*,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
1389,1389,1187,6,11,32.0,4700.0,146.875,6-9-13-12-10-11*,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
1390,1390,1588,6,11,37.0,5800.0,156.75675675675674,6-14-7-9-13-12-10-11*,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1391,1391,1188,6,11,34.0,5520.0,162.35294117647058,6-9-7-14-5-3-11*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1392,1392,1185,6,11,31.0,5520.0,178.06451612903226,6-9-7-5-3-11*,6.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1394,1394,1589,6,11,40.0,7600.0,190.0,6-14-5-7-9-12-10-11*,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
1397,1397,1184,6,11,30.0,6200.0,206.66666666666663,6-14-5-7-9-10-11*,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
1398,1398,1189,6,11,35.0,7710.0,220.28571428571428,6-9-7-5-2-1-3-11*,8.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1399,1399,1191,6,12,17.0,1900.0,111.76470588235294,6-9-12*,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1400,1400,1194,6,12,22.0,2900.0,131.8181818181818,6-14-7-9-12*,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1401,1401,1193,6,12,17.0,2400.0,141.17647058823533,6-9-13-12*,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1402,1402,1196,6,12,22.0,3410.0,155.0,6-14-7-9-13-12*,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
1403,1403,1698,6,12,44.0,7240.0,164.54545454545453,6-14-5-3-11-10-9-12*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
1406,1406,1197,6,12,46.0,8630.0,187.6086956521739,6-9-7-5-3-11-10-12*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
1410,1410,1192,6,12,17.0,3360.0,197.64705882352942,6-9-10-12*,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1411,1411,1195,6,12,22.0,4430.0,201.3636363636364,6-14-7-9-10-12*,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1413,1413,1695,6,12,25.0,5090.0,203.6,6-14-5-7-9-12*,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1418,1418,1696,6,12,25.0,5620.0,224.8,6-14-5-7-9-13-12*,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
1420,1420,1697,6,12,25.0,6740.0,269.6,6-14-5-7-9-10-12*,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1421,1421,1198,6,13,15.0,1290.0,86.0,6-9-13*,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1422,1422,1201,6,13,20.0,2280.0,114.0,6-14-7-9-13*,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1423,1423,1199,6,13,19.0,2400.0,126.31578947368419,6-9-12-13*,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1424,1424,1202,6,13,24.0,3410.0,142.08333333333334,6-14-7-9-12-13*,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
1426,1426,1797,6,13,42.0,6310.0,150.23809523809524,6-14-5-3-11-10-9-13*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
1437,1437,1795,6,13,23.0,4460.0,193.91304347826087,6-14-5-7-9-13*,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1442,1442,1200,6,13,19.0,3890.0,204.73684210526315,6-9-10-12-13*,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
1443,1443,1203,6,13,24.0,4970.0,207.0833333333333,6-14-7-9-10-12-13*,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
1444,1444,1796,6,13,27.0,5620.0,208.14814814814807,6-14-5-7-9-12-13*,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
1448,1448,1205,6,14,2.0,0.0,0.0,6-14*,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1449,1449,1206,6,14,17.0,1860.0,109.41176470588236,6-9-7-14*,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1450,1450,1207,6,14,20.0,4020.0,201.0,6-9-7-5-14*,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1451,1451,1221,7,8,10.0,30.0,3.0,7-14-8*,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1452,1452,1222,7,8,13.0,290.0,22.30769230769231,7-5-14-8*,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1453,1453,1223,7,8,25.0,2200.0,88.0,7-9-6-14-8*,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
1454,1454,1224,7,9,8.0,880.0,110.0,7-9*,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1455,1455,1377,7,9,44.0,7240.0,164.54545454545453,7-14-5-3-11-10-12-9*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
1456,1456,1225,7,9,11.0,1860.0,169.0909090909091,7-14-6-9*,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1457,1457,1371,7,9,34.0,5840.0,171.7647058823529,7-14-5-3-11-10-9*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
1458,1458,1374,7,9,41.0,7240.0,176.58536585365852,7-5-3-11-10-12-9*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
1462,1462,1370,7,9,31.0,5840.0,188.38709677419362,7-5-3-11-10-9*,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
1463,1463,1375,7,9,41.0,7800.0,190.2439024390244,7-5-3-11-10-12-13-9*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
1473,1473,1372,7,9,35.0,7750.0,221.42857142857144,7-5-2-1-3-11-10-9*,8.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
1474,1474,1226,7,9,14.0,4020.0,287.14285714285717,7-5-14-6-9*,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1475,1475,1469,7,10,29.0,1020.0,35.172413793103445,7-14-5-3-11-10*,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
1476,1476,1468,7,10,26.0,1020.0,39.230769230769226,7-5-3-11-10*,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1478,1478,1471,7,10,33.0,2580.0,78.18181818181819,7-14-5-2-1-3-11-10*,8.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
1479,1479,1472,7,10,37.0,3060.0,82.70270270270271,7-5-2-1-4-3-11-10*,8.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1480,1480,1470,7,10,30.0,2580.0,86.0,7-5-2-1-3-11-10*,7.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1481,1481,1230,7,10,23.0,3360.0,146.08695652173913,7-9-12-10*,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1482,1482,1227,7,10,13.0,2150.0,165.38461538461542,7-9-10*,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1483,1483,1231,7,10,23.0,3890.0,169.1304347826087,7-9-13-12-10*,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
1484,1484,1232,7,10,26.0,4430.0,170.38461538461542,7-14-6-9-12-10*,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1485,1485,1233,7,10,26.0,4970.0,191.15384615384616,7-14-6-9-13-12-10*,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
1486,1486,1228,7,10,16.0,3200.0,200.0,7-14-6-9-10*,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1487,1487,1234,7,10,29.0,6740.0,232.41379310344828,7-5-14-6-9-12-10*,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1488,1488,1235,7,10,29.0,7300.0,251.72413793103448,7-5-14-6-9-13-12-10*,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
1489,1489,1229,7,10,19.0,5480.0,288.42105263157896,7-5-14-6-9-10*,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1490,1490,1237,7,11,19.0,600.0,31.578947368421048,7-14-5-3-11*,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1491,1491,1236,7,11,16.0,600.0,37.5,7-5-3-11*,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1492,1492,1595,7,11,30.0,2520.0,84.0,7-14-5-2-1-4-3-11*,8.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1493,1493,1240,7,11,23.0,2080.0,90.43478260869566,7-14-5-2-1-3-11*,7.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1494,1494,1593,7,11,27.0,2520.0,93.33333333333331,7-5-2-1-4-3-11*,7.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1495,1495,1238,7,11,20.0,2080.0,104.0,7-5-2-1-3-11*,6.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1496,1496,1239,7,11,23.0,2820.0,122.6086956521739,7-9-10-11*,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
1497,1497,1596,7,11,33.0,4170.0,126.36363636363636,7-9-12-10-11*,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
1498,1498,1597,7,11,33.0,4700.0,142.42424242424244,7-9-13-12-10-11*,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
1499,1499,1598,7,11,36.0,5260.0,146.11111111111111,7-14-6-9-12-10-11*,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
1500,1500,1592,7,11,26.0,3890.0,149.61538461538458,7-14-6-9-10-11*,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
1501,1501,1599,7,11,36.0,5800.0,161.11111111111111,7-14-6-9-13-12-10-11*,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1502,1502,1600,7,11,39.0,7600.0,194.8717948717949,7-5-14-6-9-12-10-11*,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
1504,1504,1594,7,11,29.0,6200.0,213.79310344827587,7-5-14-6-9-10-11*,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
1505,1505,1241,7,12,18.0,1900.0,105.55555555555556,7-9-12*,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1506,1506,1243,7,12,18.0,2400.0,133.33333333333334,7-9-13-12*,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1507,1507,1244,7,12,21.0,2900.0,138.0952380952381,7-14-6-9-12*,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1508,1508,1246,7,12,21.0,3410.0,162.38095238095238,7-14-6-9-13-12*,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
1509,1509,1712,7,12,44.0,7240.0,164.54545454545453,7-14-5-3-11-10-9-12*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
1510,1510,1710,7,12,41.0,7240.0,176.58536585365852,7-5-3-11-10-9-12*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
1513,1513,1242,7,12,18.0,3360.0,186.66666666666663,7-9-10-12*,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1514,1514,1711,7,12,41.0,7800.0,190.2439024390244,7-5-3-11-10-9-13-12*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
1521,1521,1245,7,12,21.0,4430.0,210.952380952381,7-14-6-9-10-12*,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1522,1522,1247,7,12,24.0,5090.0,212.0833333333333,7-5-14-6-9-12*,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1524,1524,1249,7,12,24.0,5620.0,234.16666666666663,7-5-14-6-9-13-12*,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
1525,1525,1248,7,12,24.0,6740.0,280.8333333333333,7-5-14-6-9-10-12*,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1526,1526,1250,7,13,16.0,1290.0,80.625,7-9-13*,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
