,Source,Target,Travel_time,Demand,Demand_per_minute,Routes,|V|,v_0,v_1,v_2,v_3,v_4,v_5,v_6,v_7,v_8,v_9,v_10,v_11,v_12,v_13,v_14
1459,6,10,30.0,7300.0,243.33333333333334,6-14-5-7-9-13-12-10*,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
1456,6,10,20.0,5480.0,274.0,6-14-5-7-9-10*,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1179,6,11,19.0,600.0,31.57894736842105,6-14-5-3-11*,5.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1180,6,11,20.0,1020.0,51.0,6-14-7-5-3-11*,6.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1585,6,11,30.0,2520.0,84.0,6-14-5-2-1-4-3-11*,8.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1182,6,11,23.0,2080.0,90.43478260869566,6-14-5-2-1-3-11*,7.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1183,6,11,24.0,2860.0,119.16666666666667,6-14-7-5-2-1-3-11*,8.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1181,6,11,22.0,2820.0,128.1818181818182,6-9-10-11*,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
1186,6,11,32.0,4170.0,130.3125,6-9-12-10-11*,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
1587,6,11,37.0,5260.0,142.16216216216216,6-14-7-9-12-10-11*,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
1584,6,11,27.0,3890.0,144.07407407407408,6-14-7-9-10-11*,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
1187,6,11,32.0,4700.0,146.875,6-9-13-12-10-11*,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
1588,6,11,37.0,5800.0,156.75675675675674,6-14-7-9-13-12-10-11*,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1188,6,11,34.0,5520.0,162.35294117647058,6-9-7-14-5-3-11*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1185,6,11,31.0,5520.0,178.06451612903226,6-9-7-5-3-11*,6.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1589,6,11,40.0,7600.0,190.0,6-14-5-7-9-12-10-11*,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
1184,6,11,30.0,6200.0,206.66666666666666,6-14-5-7-9-10-11*,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
1189,6,11,35.0,7710.0,220.28571428571428,6-9-7-5-2-1-3-11*,8.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1191,6,12,17.0,1900.0,111.76470588235294,6-9-12*,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1194,6,12,22.0,2900.0,131.8181818181818,6-14-7-9-12*,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1193,6,12,17.0,2400.0,141.1764705882353,6-9-13-12*,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1196,6,12,22.0,3410.0,155.0,6-14-7-9-13-12*,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
1698,6,12,44.0,7240.0,164.54545454545453,6-14-5-3-11-10-9-12*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
1197,6,12,46.0,8630.0,187.6086956521739,6-9-7-5-3-11-10-12*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
1192,6,12,17.0,3360.0,197.64705882352942,6-9-10-12*,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1195,6,12,22.0,4430.0,201.36363636363637,6-14-7-9-10-12*,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1695,6,12,25.0,5090.0,203.6,6-14-5-7-9-12*,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1696,6,12,25.0,5620.0,224.8,6-14-5-7-9-13-12*,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
1697,6,12,25.0,6740.0,269.6,6-14-5-7-9-10-12*,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1198,6,13,15.0,1290.0,86.0,6-9-13*,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1201,6,13,20.0,2280.0,114.0,6-14-7-9-13*,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1199,6,13,19.0,2400.0,126.3157894736842,6-9-12-13*,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1202,6,13,24.0,3410.0,142.08333333333334,6-14-7-9-12-13*,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
1797,6,13,42.0,6310.0,150.23809523809524,6-14-5-3-11-10-9-13*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
1795,6,13,23.0,4460.0,193.91304347826087,6-14-5-7-9-13*,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1200,6,13,19.0,3890.0,204.73684210526315,6-9-10-12-13*,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
1203,6,13,24.0,4970.0,207.08333333333334,6-14-7-9-10-12-13*,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
1796,6,13,27.0,5620.0,208.14814814814815,6-14-5-7-9-12-13*,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
1205,6,14,2.0,0.0,0.0,6-14*,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1206,6,14,17.0,1860.0,109.41176470588235,6-9-7-14*,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1207,6,14,20.0,4020.0,201.0,6-9-7-5-14*,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1221,7,8,10.0,30.0,3.0,7-14-8*,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1222,7,8,13.0,290.0,22.307692307692307,7-5-14-8*,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1223,7,8,25.0,2200.0,88.0,7-9-6-14-8*,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
1224,7,9,8.0,880.0,110.0,7-9*,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1377,7,9,44.0,7240.0,164.54545454545453,7-14-5-3-11-10-12-9*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
1225,7,9,11.0,1860.0,169.0909090909091,7-14-6-9*,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1371,7,9,34.0,5840.0,171.76470588235293,7-14-5-3-11-10-9*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
1374,7,9,41.0,7240.0,176.58536585365854,7-5-3-11-10-12-9*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
1370,7,9,31.0,5840.0,188.38709677419354,7-5-3-11-10-9*,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
1375,7,9,41.0,7800.0,190.2439024390244,7-5-3-11-10-12-13-9*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
1372,7,9,35.0,7750.0,221.42857142857142,7-5-2-1-3-11-10-9*,8.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
1226,7,9,14.0,4020.0,287.14285714285717,7-5-14-6-9*,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1469,7,10,29.0,1020.0,35.172413793103445,7-14-5-3-11-10*,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
1468,7,10,26.0,1020.0,39.23076923076923,7-5-3-11-10*,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1471,7,10,33.0,2580.0,78.18181818181819,7-14-5-2-1-3-11-10*,8.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
1472,7,10,37.0,3060.0,82.70270270270271,7-5-2-1-4-3-11-10*,8.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1470,7,10,30.0,2580.0,86.0,7-5-2-1-3-11-10*,7.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1230,7,10,23.0,3360.0,146.08695652173913,7-9-12-10*,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1227,7,10,13.0,2150.0,165.3846153846154,7-9-10*,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1231,7,10,23.0,3890.0,169.1304347826087,7-9-13-12-10*,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
1232,7,10,26.0,4430.0,170.3846153846154,7-14-6-9-12-10*,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1233,7,10,26.0,4970.0,191.15384615384616,7-14-6-9-13-12-10*,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
1228,7,10,16.0,3200.0,200.0,7-14-6-9-10*,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1234,7,10,29.0,6740.0,232.41379310344828,7-5-14-6-9-12-10*,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1235,7,10,29.0,7300.0,251.72413793103448,7-5-14-6-9-13-12-10*,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
1229,7,10,19.0,5480.0,288.42105263157896,7-5-14-6-9-10*,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1237,7,11,19.0,600.0,31.57894736842105,7-14-5-3-11*,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1236,7,11,16.0,600.0,37.5,7-5-3-11*,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1595,7,11,30.0,2520.0,84.0,7-14-5-2-1-4-3-11*,8.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1240,7,11,23.0,2080.0,90.43478260869566,7-14-5-2-1-3-11*,7.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1593,7,11,27.0,2520.0,93.33333333333333,7-5-2-1-4-3-11*,7.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1238,7,11,20.0,2080.0,104.0,7-5-2-1-3-11*,6.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1239,7,11,23.0,2820.0,122.6086956521739,7-9-10-11*,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
1596,7,11,33.0,4170.0,126.36363636363636,7-9-12-10-11*,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
1597,7,11,33.0,4700.0,142.42424242424244,7-9-13-12-10-11*,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
1598,7,11,36.0,5260.0,146.11111111111111,7-14-6-9-12-10-11*,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
1592,7,11,26.0,3890.0,149.6153846153846,7-14-6-9-10-11*,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
1599,7,11,36.0,5800.0,161.11111111111111,7-14-6-9-13-12-10-11*,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1600,7,11,39.0,7600.0,194.87179487179486,7-5-14-6-9-12-10-11*,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
1594,7,11,29.0,6200.0,213.79310344827587,7-5-14-6-9-10-11*,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0
1241,7,12,18.0,1900.0,105.55555555555556,7-9-12*,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1243,7,12,18.0,2400.0,133.33333333333334,7-9-13-12*,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1244,7,12,21.0,2900.0,138.0952380952381,7-14-6-9-12*,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1246,7,12,21.0,3410.0,162.38095238095238,7-14-6-9-13-12*,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
1712,7,12,44.0,7240.0,164.54545454545453,7-14-5-3-11-10-9-12*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
1710,7,12,41.0,7240.0,176.58536585365854,7-5-3-11-10-9-12*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
1242,7,12,18.0,3360.0,186.66666666666666,7-9-10-12*,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1711,7,12,41.0,7800.0,190.2439024390244,7-5-3-11-10-9-13-12*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
1245,7,12,21.0,4430.0,210.95238095238096,7-14-6-9-10-12*,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1247,7,12,24.0,5090.0,212.08333333333334,7-5-14-6-9-12*,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
1249,7,12,24.0,5620.0,234.16666666666666,7-5-14-6-9-13-12*,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
1248,7,12,24.0,6740.0,280.8333333333333,7-5-14-6-9-10-12*,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
1250,7,13,16.0,1290.0,80.625,7-9-13*,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1251,7,13,19.0,2280.0,120.0,7-14-6-9-13*,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1252,7,13,20.0,2400.0,120.0,7-9-12-13*,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1255,7,13,23.0,3410.0,148.2608695652174,7-14-6-9-12-13*,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
1816,7,13,42.0,6310.0,150.23809523809524,7-14-5-3-11-10-9-13*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0
1822,7,13,49.0,7800.0,159.18367346938774,7-5-3-11-10-12-9-13*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
1815,7,13,39.0,6310.0,161.7948717948718,7-5-3-11-10-9-13*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
1817,7,13,43.0,7800.0,181.3953488372093,7-5-3-11-10-9-12-13*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
1253,7,13,20.0,3890.0,194.5,7-9-10-12-13*,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
1254,7,13,22.0,4460.0,202.72727272727272,7-5-14-6-9-13*,6.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
1256,7,13,23.0,4970.0,216.08695652173913,7-14-6-9-10-12-13*,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
1257,7,13,26.0,5620.0,216.15384615384616,7-5-14-6-9-12-13*,7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
1258,7,13,26.0,7300.0,280.7692307692308,7-5-14-6-9-10-12-13*,8.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
1259,7,14,2.0,0.0,0.0,7-14*,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1260,7,14,5.0,200.0,40.0,7-5-14*,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1261,7,14,17.0,1860.0,109.41176470588235,7-9-6-14*,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1281,8,9,18.0,1190.0,66.11111111111111,8-14-7-9*,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
1280,8,9,17.0,1190.0,70.0,8-14-6-9*,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
1388,8,9,40.0,4990.0,124.75,8-14-5-3-11-10-9*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
1392,8,9,50.0,6370.0,127.4,8-14-5-3-11-10-12-9*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1282,8,9,21.0,3210.0,152.85714285714286,8-14-5-7-9*,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
1389,8,9,41.0,6290.0,153.41463414634146,8-14-7-5-3-11-10-9*,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
1474,8,10,35.0,770.0,22.0,8-14-5-3-11-10*,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
1475,8,10,36.0,1190.0,33.05555555555556,8-14-7-5-3-11-10*,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
1476,8,10,39.0,2030.0,52.05128205128205,8-14-5-2-1-3-11-10*,8.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0
1284,8,10,23.0,2500.0,108.69565217391305,8-14-7-9-10*,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1288,8,10,33.0,3710.0,112.42424242424242,8-14-7-9-12-10*,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
1283,8,10,22.0,2500.0,113.63636363636364,8-14-6-9-10*,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1286,8,10,32.0,3710.0,115.9375,8-14-6-9-12-10*,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
1289,8,10,33.0,4240.0,128.4848484848485,8-14-7-9-13-12-10*,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
1287,8,10,32.0,4240.0,132.5,8-14-6-9-13-12-10*,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
1290,8,10,36.0,5880.0,163.33333333333334,8-14-5-7-9-12-10*,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
1285,8,10,26.0,4640.0,178.46153846153845,8-14-5-7-9-10*,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
1291,8,10,36.0,6430.0,178.61111111111111,8-14-5-7-9-13-12-10*,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
1293,8,11,25.0,380.0,15.2,8-14-5-3-11*,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1294,8,11,26.0,730.0,28.076923076923077,8-14-7-5-3-11*,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1295,8,11,29.0,1560.0,53.793103448275865,8-14-5-2-1-3-11*,7.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1603,8,11,36.0,1970.0,54.72222222222222,8-14-5-2-1-4-3-11*,8.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1296,8,11,30.0,2270.0,75.66666666666667,8-14-7-5-2-1-3-11*,8.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1602,8,11,33.0,3180.0,96.36363636363636,8-14-7-9-10-11*,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
1297,8,11,32.0,3180.0,99.375,8-14-6-9-10-11*,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
1605,8,11,43.0,4530.0,105.34883720930233,8-14-7-9-12-10-11*,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1300,8,11,42.0,4530.0,107.85714285714286,8-14-6-9-12-10-11*,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
1606,8,11,43.0,5060.0,117.67441860465117,8-14-7-9-13-12-10-11*,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1301,8,11,42.0,5060.0,120.47619047619048,8-14-6-9-13-12-10-11*,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
