"","Iteration","f1_TRT","f2_ATT","Temperature","C_epoch_number","L_iteration_per_epoch","A_num_accepted_moves_per_epoch","eps_num_epochs_without_accepting_solution"
"20285",125,90,7.39581589958159,76.5142811538181,96,125,0,1
"20286",126,86,7.39581589958159,76.5142811538181,96,126,0,1
"20287",127,86,7.39581589958159,76.5142811538181,96,127,0,1
"20288",128,94,7.39581589958159,76.5142811538181,96,128,0,1
"20289",129,91,7.9765690376569,76.5142811538181,96,129,0,1
"20290",130,89,10.1573221757322,76.5142811538181,96,130,0,1
"20291",131,94,9.72217573221757,76.5142811538181,96,131,0,1
"20292",132,98,8.76401673640167,76.5142811538181,96,132,0,1
"20293",133,94,9.72217573221757,76.5142811538181,96,133,0,1
"20294",134,91,10.8150627615063,76.5142811538181,96,134,0,1
"20295",135,94,9.97322175732218,76.5142811538181,96,135,0,1
"20296",136,102,12.165690376569,76.5142811538181,96,136,0,1
"20297",137,118,9.78912133891213,76.5142811538181,96,137,0,1
"20298",138,116,9.85188284518829,76.5142811538181,96,138,0,1
"20299",139,112,10.107949790795,76.5142811538181,96,139,0,1
"20300",140,112,10.107949790795,76.5142811538181,96,140,0,1
"20301",141,116,9.93556485355649,76.5142811538181,96,141,0,1
"20302",142,113,10.1866108786611,76.5142811538181,96,142,0,1
"20303",143,115,8.72970711297071,76.5142811538181,96,143,0,1
"20304",144,95,9.32635983263598,76.5142811538181,96,144,0,1
"20305",145,100,9.20083682008368,76.5142811538181,96,145,0,1
"20306",146,95,9.32635983263598,76.5142811538181,96,146,0,1
"20307",147,93,9.67782426778243,76.5142811538181,96,147,0,1
"20308",148,95,9.67782426778243,76.5142811538181,96,148,0,1
"20309",149,91,9.20836820083682,76.5142811538181,96,149,0,1
"20310",150,89,10.8903765690377,76.5142811538181,96,150,0,1
"20311",151,86,11.0702928870293,76.5142811538181,96,151,0,1
"20312",152,97,7.62175732217573,76.5142811538181,96,152,0,1
"20313",153,100,7.5673640167364,76.5142811538181,96,153,0,1
"20314",154,105,7.5673640167364,76.5142811538181,96,154,0,1
"20315",155,109,6.75983263598326,76.5142811538181,96,155,0,1
"20316",156,106,7.05606694560669,76.5142811538181,96,156,0,1
"20317",157,105,7.05606694560669,76.5142811538181,96,157,0,1
"20318",158,105,6.94309623430962,76.5142811538181,96,158,0,1
"20319",159,105,6.94309623430962,76.5142811538181,96,159,0,1
"20320",160,101,7.02259414225941,76.5142811538181,96,160,0,1
"20321",161,105,7.02259414225941,76.5142811538181,96,161,0,1
"20322",162,102,7.07112970711297,76.5142811538181,96,162,0,1
"20323",163,98,7.07112970711297,76.5142811538181,96,163,0,1
"20324",164,101,7.07112970711297,76.5142811538181,96,164,0,1
"20325",165,98,7.23849372384937,76.5142811538181,96,165,0,1
"20326",166,101,6.98242677824268,76.5142811538181,96,166,0,1
"20327",167,105,6.98242677824268,76.5142811538181,96,167,0,1
"20328",168,108,6.60669456066946,76.5142811538181,96,168,0,1
"20329",169,108,6.60669456066946,76.5142811538181,96,169,0,1
"20330",170,111,6.55397489539749,76.5142811538181,96,170,0,1
"20331",171,107,6.55397489539749,76.5142811538181,96,171,0,1
"20332",172,102,7.04602510460251,76.5142811538181,96,172,0,1
"20333",173,98,7.73221757322176,76.5142811538181,96,173,0,1
"20334",174,101,7.17573221757322,76.5142811538181,96,174,0,1
"20335",175,90,8.12970711297071,76.5142811538181,96,175,0,1
"20336",176,87,8.12970711297071,76.5142811538181,96,176,0,1
"20337",177,83,8.67531380753138,76.5142811538181,96,177,0,1
"20338",178,86,8.18661087866109,76.5142811538181,96,178,0,1
"20339",179,82,8.18661087866109,76.5142811538181,96,179,0,1
"20340",180,86,7.68619246861925,76.5142811538181,96,180,0,1
"20341",181,84,7.11046025104603,76.5142811538181,96,181,0,1
"20342",182,80,7.88033472803347,76.5142811538181,96,182,0,1
"20343",183,83,7.7673640167364,76.5142811538181,96,183,0,1
"20344",184,87,7.66610878661088,76.5142811538181,96,184,0,1
"20345",185,82,8.14644351464435,76.5142811538181,96,185,0,1
"20346",186,78,8.72384937238494,76.5142811538181,96,186,0,1
"20347",187,81,8.59832635983264,76.5142811538181,96,187,0,1
"20348",188,84,8.43096234309624,76.5142811538181,96,188,0,1
"20349",189,75,9.72719665271967,76.5142811538181,96,189,0,1
"20350",190,78,9.08702928870293,76.5142811538181,96,190,0,1
"20351",191,73,9.54728033472803,76.5142811538181,96,191,0,1
"20352",192,101,9.27280334728033,76.5142811538181,96,192,0,1
"20353",193,104,9.21004184100418,76.5142811538181,96,193,0,1
"20354",194,107,9.21004184100418,76.5142811538181,96,194,0,1
"20355",195,104,9.77071129707113,76.5142811538181,96,195,0,1
"20356",196,101,10.4610878661088,76.5142811538181,96,196,0,1
"20357",197,97,10.5029288702929,76.5142811538181,96,197,0,1
"20358",198,99,8.8928870292887,76.5142811538181,96,198,0,1
"20359",199,101,8.6418410041841,76.5142811538181,96,199,0,1
"20360",200,104,7.71046025104603,76.5142811538181,96,200,0,1
"20361",201,107,7.65606694560669,76.5142811538181,96,201,0,1
"20362",202,107,7.65606694560669,76.5142811538181,96,202,0,1
"20363",203,107,7.66694560669456,76.5142811538181,96,203,0,1
"20364",204,110,7.66694560669456,76.5142811538181,96,204,0,1
"20365",205,112,7.58744769874477,76.5142811538181,96,205,0,1
"20366",206,109,7.58744769874477,76.5142811538181,96,206,0,1
"20367",207,112,7.58744769874477,76.5142811538181,96,207,0,1
"20368",208,115,7.42008368200837,76.5142811538181,96,208,0,1
"20369",209,112,7.44937238493724,76.5142811538181,96,209,0,1
"20370",210,114,7.1020920502092,76.5142811538181,96,210,0,1
"20371",211,109,7.18577405857741,76.5142811538181,96,211,0,1
"20372",212,113,7.17740585774059,76.5142811538181,96,212,0,1
"20373",213,115,6.67866108786611,76.5142811538181,96,213,0,1
"20374",214,120,6.67866108786611,76.5142811538181,96,214,0,1
"20375",215,124,6.46108786610879,76.5142811538181,96,215,0,1
"20376",216,122,6.95983263598326,76.5142811538181,96,216,0,1
"20377",217,118,7.17740585774059,76.5142811538181,96,217,0,1
"20378",218,115,7.24435146443515,76.5142811538181,96,218,0,1
"20379",219,118,7.21506276150628,76.5142811538181,96,219,0,1
"20380",220,116,7.56234309623431,76.5142811538181,96,220,0,1
"20381",221,113,7.61004184100418,76.5142811538181,96,221,0,1
"20382",222,116,7.5765690376569,76.5142811538181,96,222,0,1
"20383",223,119,7.50962343096234,76.5142811538181,96,223,0,1
"20384",224,122,7.46192468619247,76.5142811538181,96,224,0,1
"20385",225,118,7.54560669456067,76.5142811538181,96,225,0,1
"20386",226,116,7.54560669456067,76.5142811538181,96,226,0,1
"20387",227,121,7.31882845188284,76.5142811538181,96,227,0,1
"20388",228,124,7.31882845188284,76.5142811538181,96,228,0,1
"20389",229,123,7.10794979079498,76.5142811538181,96,229,0,1
"20390",230,118,7.52635983263598,76.5142811538181,96,230,0,1
"20391",231,121,7.51380753138075,76.5142811538181,96,231,0,1
"20392",232,113,7.55564853556485,76.5142811538181,96,232,0,1
"20393",233,105,7.63514644351464,76.5142811538181,96,233,0,1
"20394",234,108,7.63514644351464,76.5142811538181,96,234,0,1
"20395",235,113,7.19163179916318,76.5142811538181,96,235,0,1
"20396",236,110,7.35062761506276,76.5142811538181,96,236,0,1
"20397",237,115,7.35062761506276,76.5142811538181,96,237,0,1
"20398",238,119,6.74393305439331,76.5142811538181,96,238,0,1
"20399",239,115,7.35062761506276,76.5142811538181,96,239,0,1
"20400",240,120,7.20418410041841,76.5142811538181,96,240,0,1
"20401",241,125,7.20418410041841,76.5142811538181,96,241,0,1
"20402",242,120,7.79414225941423,76.5142811538181,96,242,0,1
"20403",243,115,7.79414225941423,76.5142811538181,96,243,0,1
"20404",244,110,7.79414225941423,76.5142811538181,96,244,0,1
"20405",245,113,7.79414225941423,76.5142811538181,96,245,0,1
"20406",246,115,7.79414225941423,76.5142811538181,96,246,0,1
"20407",247,112,7.84853556485356,76.5142811538181,96,247,0,1
"20408",248,107,7.84853556485356,76.5142811538181,96,248,0,1
"20409",249,109,7.84853556485356,76.5142811538181,96,249,0,1
"20410",250,114,7.84853556485356,76.5142811538181,96,250,0,1
"20411",251,118,7.5347280334728,76.5142811538181,96,251,0,1
"20412",252,115,7.85857740585774,76.5142811538181,96,252,0,1
"20413",253,113,7.94225941422594,76.5142811538181,96,253,0,1
"20414",254,109,8.22677824267782,76.5142811538181,96,254,0,1
"20415",255,112,7.74560669456067,76.5142811538181,96,255,0,1
"20416",256,112,7.62928870292887,76.5142811538181,96,256,0,1
"20417",257,115,7.62928870292887,76.5142811538181,96,257,0,1
"20418",258,110,7.62928870292887,76.5142811538181,96,258,0,1
"20419",259,106,7.83849372384937,76.5142811538181,96,259,0,1
"20420",260,104,7.85941422594142,76.5142811538181,96,260,0,1
"20421",261,108,7.73389121338912,76.5142811538181,96,261,0,1
"20422",262,100,7.83012552301255,76.5142811538181,96,262,0,1
"20423",263,102,7.74644351464435,76.5142811538181,96,263,0,1
"20424",264,104,7.74644351464435,76.5142811538181,96,264,0,1
"20425",265,109,7.21924686192469,76.5142811538181,96,265,0,1
"20426",266,113,7.14811715481172,76.5142811538181,96,266,0,1
"20427",267,116,7.06443514644351,76.5142811538181,96,267,0,1
"20428",268,122,6.91380753138075,76.5142811538181,96,268,0,1
"20429",269,130,6.87196652719665,76.5142811538181,96,269,0,1
"20430",270,132,6.87196652719665,76.5142811538181,96,270,0,1
"20431",271,129,6.87196652719665,76.5142811538181,96,271,0,1
"20432",272,126,6.87196652719665,76.5142811538181,96,272,0,1
"20433",273,129,6.43012552301255,76.5142811538181,96,273,0,1
"20434",274,131,6.30460251046025,76.5142811538181,96,274,0,1
"20435",275,126,6.62259414225941,76.5142811538181,96,275,0,1
"20436",276,122,6.62259414225941,76.5142811538181,96,276,0,1
"20437",277,128,6.62259414225941,76.5142811538181,96,277,0,1
"20438",278,131,6.62259414225941,76.5142811538181,96,278,0,1
"20439",279,125,6.62259414225941,76.5142811538181,96,279,0,1
"20440",280,130,6.30460251046025,76.5142811538181,96,280,0,1
"20441",281,131,7.68953974895398,76.5142811538181,96,281,0,1
"20442",282,123,7.78995815899582,76.5142811538181,96,282,0,1
"20443",283,127,7.78995815899582,76.5142811538181,96,283,0,1
"20444",284,123,7.78995815899582,76.5142811538181,96,284,0,1
"20445",285,125,7.78995815899582,76.5142811538181,96,285,0,1
"20446",286,122,7.91548117154812,76.5142811538181,96,286,0,1
"20447",287,130,7.91548117154812,76.5142811538181,96,287,0,1
"20448",288,127,8.46778242677824,76.5142811538181,96,288,0,1
"20449",289,129,8.46778242677824,76.5142811538181,96,289,0,1
"20450",290,131,7.27698744769874,76.5142811538181,96,290,0,1
"20451",291,136,7.19330543933054,76.5142811538181,96,291,0,1
"20452",292,138,6.98828451882845,76.5142811538181,96,292,0,1
"20453",293,141,6.98828451882845,76.5142811538181,96,293,0,1
"20454",294,145,6.78744769874477,76.5142811538181,96,294,0,1
"20455",295,137,6.78744769874477,76.5142811538181,96,295,0,1
"20456",296,142,6.78744769874477,76.5142811538181,96,296,0,1
"20457",297,144,6.78744769874477,76.5142811538181,96,297,0,1
"20458",298,141,6.78744769874477,76.5142811538181,96,298,0,1
"20459",299,144,6.78744769874477,76.5142811538181,96,299,0,1
"20460",300,139,6.78744769874477,76.5142811538181,96,300,0,1
"20461",301,136,6.78744769874477,76.5142811538181,96,301,0,1
"20462",302,136,6.78744769874477,76.5142811538181,96,302,0,1
"20463",303,132,6.78744769874477,76.5142811538181,96,303,0,1
"20464",304,129,6.78744769874477,76.5142811538181,96,304,0,1
"20465",305,133,6.78744769874477,76.5142811538181,96,305,0,1
"20466",306,137,6.81255230125523,76.5142811538181,96,306,0,1
"20467",307,145,6.81255230125523,76.5142811538181,96,307,0,1
"20468",308,153,6.81255230125523,76.5142811538181,96,308,0,1
"20469",309,151,7.10543933054393,76.5142811538181,96,309,0,1
"20470",310,159,7.10543933054393,76.5142811538181,96,310,0,1
"20471",311,159,7.10543933054393,76.5142811538181,96,311,0,1
"20472",312,156,7.218410041841,76.5142811538181,96,312,0,1
"20473",313,156,7.218410041841,76.5142811538181,96,313,0,1
"20474",314,151,7.218410041841,76.5142811538181,96,314,0,1
"20475",315,148,7.218410041841,76.5142811538181,96,315,0,1
"20476",316,151,7.218410041841,76.5142811538181,96,316,0,1
"20477",317,154,6.87364016736402,76.5142811538181,96,317,0,1
"20478",318,151,7.20836820083682,76.5142811538181,96,318,0,1
"20479",319,155,7.17907949790795,76.5142811538181,96,319,0,1
"20480",320,160,7.17907949790795,76.5142811538181,96,320,0,1
"20481",321,157,7.17907949790795,76.5142811538181,96,321,0,1
"20482",322,155,7.19163179916318,76.5142811538181,96,322,0,1
"20483",323,152,7.19163179916318,76.5142811538181,96,323,0,1
"20484",324,147,7.19163179916318,76.5142811538181,96,324,0,1
"20485",325,139,7.19163179916318,76.5142811538181,96,325,0,1
"20486",326,131,7.19163179916318,76.5142811538181,96,326,0,1
"20487",327,136,6.75648535564854,76.5142811538181,96,327,0,1
"20488",328,132,6.75648535564854,76.5142811538181,96,328,0,1
"20489",329,130,6.79832635983264,76.5142811538181,96,329,0,1
"20490",330,127,6.82761506276151,76.5142811538181,96,330,0,1
"20491",331,119,6.86945606694561,76.5142811538181,96,331,0,1
"20492",332,127,6.82761506276151,76.5142811538181,96,332,0,1
"20493",333,130,6.82761506276151,76.5142811538181,96,333,0,1
"20494",334,135,6.43430962343096,76.5142811538181,96,334,0,1
"20495",335,132,6.30041841004184,76.5142811538181,96,335,0,1
"20496",336,135,6.30041841004184,76.5142811538181,96,336,0,1
"20497",337,130,6.30041841004184,76.5142811538181,96,337,0,1
"20498",338,135,6.30041841004184,76.5142811538181,96,338,0,1
"20499",339,137,5.94476987447699,76.5142811538181,96,339,0,1
"20500",340,133,6.10376569037657,76.5142811538181,96,340,0,1
"20501",341,131,6.53054393305439,76.5142811538181,96,341,0,1
"20502",342,135,6.23765690376569,76.5142811538181,96,342,0,1
"20503",343,132,6.75899581589958,76.5142811538181,96,343,0,1
"20504",344,138,6.75899581589958,76.5142811538181,96,344,0,1
"20505",345,146,6.75899581589958,76.5142811538181,96,345,0,1
"20506",346,140,6.75899581589958,76.5142811538181,96,346,0,1
"20507",347,136,7.36569037656904,76.5142811538181,96,347,0,1
"20508",348,140,7.36569037656904,76.5142811538181,96,348,0,1
"20509",349,137,7.37405857740586,76.5142811538181,96,349,0,1
"20510",350,135,7.98828451882845,76.5142811538181,96,350,0,1
"20511",351,140,7.95062761506276,76.5142811538181,96,351,0,1
"20512",352,136,7.98828451882845,76.5142811538181,96,352,0,1
"20513",353,139,7.9255230125523,76.5142811538181,96,353,0,1
"20514",354,134,7.94225941422594,76.5142811538181,96,354,0,1
"20515",355,129,7.94225941422594,76.5142811538181,96,355,0,1
"20516",356,126,7.94225941422594,76.5142811538181,96,356,0,1
"20517",357,118,7.94225941422594,76.5142811538181,96,357,0,1
"20518",358,115,7.99665271966527,76.5142811538181,96,358,0,1
"20519",359,119,7.08033472803347,76.5142811538181,96,359,0,1
"20520",360,121,7.08033472803347,76.5142811538181,96,360,0,1
"20521",361,119,7.08033472803347,76.5142811538181,96,361,0,1
"20522",362,122,7.06778242677824,76.5142811538181,96,362,0,1
"20523",363,118,8.27364016736402,76.5142811538181,96,363,0,1
"20524",364,115,8.93054393305439,76.5142811538181,96,364,0,1
"20525",365,119,8.03849372384937,76.5142811538181,96,365,0,1
"20526",366,122,7.381589958159,76.5142811538181,96,366,0,1
"20527",367,125,7.381589958159,76.5142811538181,96,367,0,1
"20528",368,125,7.381589958159,76.5142811538181,96,368,0,1
"20529",369,127,6.95062761506276,76.5142811538181,96,369,0,1
"20530",370,138,6.75397489539749,76.5142811538181,96,370,0,1
"20531",371,141,6.67029288702929,76.5142811538181,96,371,0,1
"20532",372,138,6.67029288702929,76.5142811538181,96,372,0,1
"20533",373,135,6.8,76.5142811538181,96,373,0,1
"20534",374,139,6.78326359832636,76.5142811538181,96,374,0,1
"20535",375,137,7.23933054393305,76.5142811538181,96,375,0,1
"20536",376,137,7.23933054393305,76.5142811538181,96,376,0,1
"20537",377,134,7.53221757322176,76.5142811538181,96,377,0,1
"20538",378,131,7.69958158995816,76.5142811538181,96,378,0,1
"20539",379,136,7.58661087866109,76.5142811538181,96,379,0,1
"20540",380,133,7.67866108786611,76.5142811538181,96,380,0,1
"20541",381,130,7.67866108786611,76.5142811538181,96,381,0,1
"20542",382,127,7.89205020920502,76.5142811538181,96,382,0,1
"20543",383,129,7.62426778242678,76.5142811538181,96,383,0,1
"20544",384,127,9.16150627615063,76.5142811538181,96,384,0,1
"20545",385,132,9.06108786610879,76.5142811538181,96,385,0,1
"20546",386,132,9.06108786610879,76.5142811538181,96,386,0,1
"20547",387,134,8.31213389121339,76.5142811538181,96,387,0,1
"20548",388,137,8.31213389121339,76.5142811538181,96,388,0,1
"20549",389,137,8.31213389121339,76.5142811538181,96,389,0,1
"20550",390,140,8.31213389121339,76.5142811538181,96,390,0,1
"20551",391,137,8.31213389121339,76.5142811538181,96,391,0,1
"20552",392,137,8.31213389121339,76.5142811538181,96,392,0,1
"20553",393,140,8.31213389121339,76.5142811538181,96,393,0,1
"20554",394,142,7.49958158995816,76.5142811538181,96,394,0,1
"20555",395,139,7.49958158995816,76.5142811538181,96,395,0,1
"20556",396,134,7.49958158995816,76.5142811538181,96,396,0,1
"20557",397,137,7.49958158995816,76.5142811538181,96,397,0,1
"20558",398,137,7.49958158995816,76.5142811538181,96,398,0,1
"20559",399,134,7.49958158995816,76.5142811538181,96,399,0,1
"20560",400,137,7.49958158995816,76.5142811538181,96,400,0,1
"20561",401,140,7.49958158995816,76.5142811538181,96,401,0,1
"20562",402,140,7.49958158995816,76.5142811538181,96,402,0,1
"20563",403,137,7.49958158995816,76.5142811538181,96,403,0,1
"20564",404,135,8.57907949790795,76.5142811538181,96,404,0,1
"20565",405,133,8.54225941422594,76.5142811538181,96,405,0,1
"20566",406,131,8.54225941422594,76.5142811538181,96,406,0,1
"20567",407,135,8.27866108786611,76.5142811538181,96,407,0,1
"20568",408,135,8.27866108786611,76.5142811538181,96,408,0,1
"20569",409,138,8.27866108786611,76.5142811538181,96,409,0,1
"20570",410,135,8.27866108786611,76.5142811538181,96,410,0,1
"20571",411,132,8.27866108786611,76.5142811538181,96,411,0,1
"20572",412,134,7.0928870292887,76.5142811538181,96,412,0,1
"20573",413,131,7.10543933054393,76.5142811538181,96,413,0,1
"20574",414,129,9.3673640167364,76.5142811538181,96,414,0,1
"20575",415,125,9.38410041841004,76.5142811538181,96,415,0,1
"20576",416,121,9.52217573221757,76.5142811538181,96,416,0,1
"20577",417,119,9.52217573221757,76.5142811538181,96,417,0,1
"20578",418,122,9.31046025104603,76.5142811538181,96,418,0,1
"20579",419,120,11.2125523012552,76.5142811538181,96,419,0,1
"20580",420,115,11.3255230125523,76.5142811538181,96,420,0,1
"20581",421,113,11.3924686192469,76.5142811538181,96,421,0,1
"20582",422,110,11.3924686192469,76.5142811538181,96,422,0,1
"20583",423,108,12.2995815899582,76.5142811538181,96,423,0,1
"20584",424,111,10.5949790794979,76.5142811538181,96,424,0,1
"20585",425,109,11.8945606694561,76.5142811538181,96,425,0,1
"20586",426,114,11.8108786610879,76.5142811538181,96,426,0,1
"20587",427,116,10.9338912133891,76.5142811538181,96,427,0,1
"20588",428,112,12.0686192468619,76.5142811538181,96,428,0,1
"20589",429,116,12.0686192468619,76.5142811538181,96,429,0,1
"20590",430,122,12.0476987447699,76.5142811538181,96,430,0,1
"20591",431,117,12.2150627615063,76.5142811538181,96,431,0,1
"20592",432,96,12.2502092050209,76.5142811538181,96,432,0,1
"20593",433,99,12.2292887029289,76.5142811538181,96,433,0,1
"20594",434,103,12.2292887029289,76.5142811538181,96,434,0,1
"20595",435,106,12.1414225941423,76.5142811538181,96,435,0,1
